"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"02.07.2018","3,372.21","3,375.56","3,386.07","3,345.09","36.34M","-0.69%"
"29.06.2018","3,395.60","3,389.44","3,420.97","3,389.44","44.19M","0.89%"
"28.06.2018","3,365.52","3,383.43","3,403.36","3,347.94","39.15M","-0.93%"
"27.06.2018","3,397.13","3,368.12","3,424.60","3,340.85","48.50M","0.84%"
"26.06.2018","3,368.72","3,379.14","3,387.09","3,363.33","33.46M","-0.01%"
"25.06.2018","3,369.21","3,422.60","3,425.40","3,369.21","33.40M","-2.10%"
"22.06.2018","3,441.60","3,407.29","3,441.60","3,407.29","32.63M","1.12%"
"21.06.2018","3,403.51","3,442.69","3,456.61","3,395.27","40.38M","-1.05%"
"20.06.2018","3,439.60","3,443.51","3,461.65","3,437.24","40.26M","0.13%"
"19.06.2018","3,435.30","3,459.54","3,459.54","3,410.41","39.79M","-0.90%"
"18.06.2018","3,466.65","3,500.25","3,500.90","3,451.90","35.99M","-1.09%"
"15.06.2018","3,505.02","3,528.71","3,540.64","3,505.02","86.12M","-0.63%"
"14.06.2018","3,527.11","3,466.43","3,534.31","3,457.12","54.64M","1.37%"
"13.06.2018","3,479.56","3,475.29","3,488.13","3,464.26","42.69M","0.11%"
"12.06.2018","3,475.58","3,490.76","3,497.03","3,472.64","40.64M","-0.13%"
"11.06.2018","3,480.22","3,451.50","3,483.70","3,451.50","54.67M","0.95%"
"08.06.2018","3,447.30","3,452.35","3,454.12","3,422.03","44.13M","-0.36%"
"07.06.2018","3,459.77","3,468.52","3,489.96","3,449.69","41.78M","-0.03%"
"06.06.2018","3,460.82","3,457.45","3,470.51","3,434.35","53.70M","0.12%"
"05.06.2018","3,456.79","3,467.26","3,497.32","3,456.79","49.75M","-0.37%"
"04.06.2018","3,469.57","3,465.25","3,485.33","3,463.33","44.30M","0.46%"
"01.06.2018","3,453.54","3,420.84","3,468.14","3,420.84","62.93M","1.38%"
"31.05.2018","3,406.65","3,445.07","3,455.15","3,391.01","84.11M","-1.00%"
"30.05.2018","3,441.19","3,420.79","3,446.28","3,408.56","72.89M","0.38%"
"29.05.2018","3,428.14","3,467.09","3,467.09","3,398.32","92.41M","-1.56%"
"28.05.2018","3,482.64","3,511.29","3,540.03","3,473.35","48.63M","-0.93%"
"25.05.2018","3,515.36","3,526.43","3,551.82","3,493.61","65.53M","-0.18%"
"24.05.2018","3,521.76","3,543.09","3,560.56","3,507.39","45.06M","-0.57%"
"23.05.2018","3,541.82","3,580.67","3,580.67","3,528.12","46.94M","-1.27%"
"22.05.2018","3,587.25","3,575.22","3,595.10","3,572.38","46.54M","0.41%"
"21.05.2018","3,572.57","3,572.48","3,584.49","3,570.97","33.72M","-0.03%"
"18.05.2018","3,573.76","3,582.56","3,596.20","3,566.53","71.74M","-0.51%"
"17.05.2018","3,592.18","3,562.24","3,592.18","3,562.24","43.85M","0.82%"
"16.05.2018","3,562.85","3,562.54","3,567.60","3,550.90","54.10M","-0.04%"
"15.05.2018","3,564.29","3,562.46","3,570.33","3,552.23","39.19M","-0.04%"
"14.05.2018","3,565.74","3,564.90","3,568.53","3,553.67","29.12M","0.01%"
"11.05.2018","3,565.52","3,565.15","3,569.72","3,556.22","30.06M","-0.12%"
"10.05.2018","3,569.71","3,564.83","3,574.09","3,549.26","36.45M","-0.00%"
"09.05.2018","3,569.74","3,559.92","3,570.63","3,556.96","41.72M","0.33%"
"08.05.2018","3,557.88","3,562.51","3,564.73","3,541.94","47.02M","-0.18%"
"07.05.2018","3,564.19","3,545.47","3,566.06","3,540.14","24.92M","0.38%"
"04.05.2018","3,550.59","3,531.40","3,550.59","3,524.48","37.92M","0.61%"
"03.05.2018","3,529.12","3,548.09","3,549.14","3,523.00","34.61M","-0.69%"
"02.05.2018","3,553.79","3,532.87","3,557.87","3,531.84","41.39M","0.50%"
"01.05.2018","3,536.26","3,536.42","3,536.63","3,536.07","36.45M","-0.01%"
"30.04.2018","3,536.52","3,516.71","3,538.17","3,512.70","36.59M","0.50%"
"27.04.2018","3,518.78","3,510.28","3,522.59","3,503.59","35.68M","0.36%"
"26.04.2018","3,506.03","3,485.97","3,507.83","3,477.23","38.94M","0.58%"
"25.04.2018","3,485.83","3,500.60","3,500.60","3,464.35","41.55M","-0.71%"
"24.04.2018","3,510.88","3,509.40","3,523.81","3,493.88","44.01M","-0.06%"
"23.04.2018","3,513.06","3,494.07","3,514.65","3,482.27","31.61M","0.54%"
"20.04.2018","3,494.20","3,484.56","3,505.44","3,479.24","41.53M","0.22%"
"19.04.2018","3,486.60","3,492.91","3,495.39","3,478.63","29.42M","-0.12%"
"18.04.2018","3,490.89","3,476.59","3,494.82","3,476.59","34.24M","0.37%"
"17.04.2018","3,477.91","3,444.39","3,486.53","3,444.39","37.66M","1.07%"
"16.04.2018","3,441.04","3,450.39","3,455.03","3,435.58","24.56M","-0.20%"
"13.04.2018","3,448.00","3,445.03","3,466.99","3,438.93","35.10M","0.12%"
"12.04.2018","3,443.97","3,419.60","3,447.52","3,413.68","30.99M","0.71%"
"11.04.2018","3,419.71","3,435.64","3,435.64","3,411.63","31.70M","-0.55%"
"10.04.2018","3,438.78","3,425.82","3,445.34","3,425.82","32.26M","0.70%"
"09.04.2018","3,414.85","3,413.89","3,433.68","3,403.20","27.51M","0.20%"
"06.04.2018","3,408.10","3,419.94","3,421.73","3,399.97","31.62M","-0.64%"
"05.04.2018","3,429.95","3,353.71","3,433.81","3,353.71","42.51M","2.68%"
"04.04.2018","3,340.35","3,345.76","3,350.97","3,300.50","38.93M","-0.20%"
"03.04.2018","3,346.93","3,349.02","3,359.12","3,324.45","33.83M","-0.43%"
"29.03.2018","3,361.50","3,335.69","3,379.38","3,333.25","39.40M","0.91%"
"28.03.2018","3,331.25","3,306.34","3,331.25","3,267.96","46.33M","0.43%"
"27.03.2018","3,316.95","3,286.70","3,336.80","3,286.70","37.50M","1.17%"
"26.03.2018","3,278.72","3,301.50","3,320.86","3,261.86","40.83M","-0.59%"
"23.03.2018","3,298.07","3,339.70","3,339.70","3,279.46","55.40M","-1.50%"
"22.03.2018","3,348.19","3,393.61","3,394.38","3,320.09","52.81M","-1.55%"
"21.03.2018","3,401.04","3,413.67","3,418.43","3,387.29","36.46M","-0.32%"
"20.03.2018","3,412.08","3,398.88","3,415.35","3,383.17","30.71M","0.51%"
"19.03.2018","3,394.79","3,430.60","3,430.60","3,386.86","35.46M","-1.24%"
"16.03.2018","3,437.40","3,412.86","3,448.63","3,411.82","95.28M","0.68%"
"15.03.2018","3,414.13","3,394.31","3,419.01","3,391.11","40.89M","0.68%"
"14.03.2018","3,390.98","3,397.48","3,417.00","3,384.20","38.00M","-0.19%"
"13.03.2018","3,397.35","3,430.57","3,446.42","3,385.64","41.76M","-0.94%"
"12.03.2018","3,429.48","3,434.51","3,444.04","3,417.97","30.10M","0.26%"
"09.03.2018","3,420.54","3,410.95","3,435.04","3,403.06","33.62M","0.21%"
"08.03.2018","3,413.28","3,376.65","3,419.33","3,374.77","38.27M","1.06%"
"07.03.2018","3,377.36","3,354.26","3,384.29","3,337.39","35.09M","0.58%"
"06.03.2018","3,357.86","3,366.56","3,390.81","3,357.86","39.65M","0.08%"
"05.03.2018","3,355.32","3,314.74","3,360.45","3,309.25","48.11M","0.92%"
"02.03.2018","3,324.75","3,386.54","3,386.54","3,316.75","53.95M","-2.19%"
"01.03.2018","3,399.16","3,429.96","3,435.28","3,387.02","41.80M","-1.16%"
"28.02.2018","3,438.96","3,451.47","3,462.98","3,434.04","40.37M","-0.55%"
"27.02.2018","3,458.03","3,468.28","3,476.21","3,448.53","38.10M","-0.15%"
"26.02.2018","3,463.18","3,449.16","3,469.98","3,449.16","31.48M","0.63%"
"23.02.2018","3,441.46","3,435.74","3,444.23","3,423.62","37.60M","0.28%"
"22.02.2018","3,431.99","3,418.53","3,440.19","3,393.28","44.12M","0.05%"
"21.02.2018","3,430.16","3,431.68","3,432.97","3,405.35","34.09M","-0.14%"
"20.02.2018","3,435.08","3,407.66","3,436.21","3,398.92","37.01M","0.80%"
"19.02.2018","3,407.79","3,432.53","3,436.68","3,404.09","25.87M","-0.55%"
"16.02.2018","3,426.80","3,398.61","3,432.07","3,398.61","48.77M","1.10%"
"15.02.2018","3,389.63","3,373.91","3,414.34","3,373.91","46.75M","0.59%"
"14.02.2018","3,369.83","3,350.46","3,381.13","3,314.50","55.13M","0.87%"
"13.02.2018","3,340.93","3,367.69","3,375.23","3,340.93","38.66M","-0.81%"
"12.02.2018","3,368.25","3,334.17","3,387.07","3,334.17","43.55M","1.27%"
"09.02.2018","3,325.99","3,372.19","3,379.46","3,306.66","71.22M","-1.52%"
"08.02.2018","3,377.30","3,433.19","3,443.75","3,360.54","63.05M","-2.24%"
"07.02.2018","3,454.52","3,408.10","3,465.90","3,402.34","67.13M","1.76%"
"06.02.2018","3,394.92","3,415.57","3,440.38","3,362.85","96.28M","-2.41%"
"05.02.2018","3,478.77","3,517.24","3,517.24","3,474.85","49.35M","-1.26%"
"02.02.2018","3,523.28","3,570.95","3,570.95","3,523.28","50.23M","-1.51%"
"01.02.2018","3,577.35","3,616.16","3,636.22","3,567.20","49.68M","-0.88%"
"31.01.2018","3,609.29","3,605.70","3,620.94","3,600.36","41.89M","0.07%"
"30.01.2018","3,606.75","3,633.26","3,633.35","3,601.39","44.03M","-1.00%"
"29.01.2018","3,643.04","3,648.41","3,651.21","3,636.05","35.50M","-0.12%"
"26.01.2018","3,647.41","3,631.29","3,652.48","3,630.43","31.15M","0.48%"
"25.01.2018","3,630.15","3,640.71","3,659.33","3,614.06","40.96M","-0.36%"
"24.01.2018","3,643.22","3,671.01","3,674.50","3,643.22","34.41M","-0.79%"
"23.01.2018","3,672.29","3,675.44","3,687.22","3,662.86","37.42M","0.19%"
"22.01.2018","3,665.28","3,650.78","3,665.53","3,644.86","38.16M","0.44%"
"19.01.2018","3,649.07","3,622.22","3,653.03","3,619.23","39.83M","0.78%"
"18.01.2018","3,620.91","3,616.75","3,628.13","3,606.20","36.55M","0.23%"
"17.01.2018","3,612.78","3,613.09","3,624.68","3,603.30","33.91M","-0.25%"
"16.01.2018","3,622.01","3,613.10","3,639.05","3,611.56","36.41M","0.28%"
"15.01.2018","3,611.81","3,612.73","3,623.44","3,603.47","26.83M","-0.02%"
"12.01.2018","3,612.61","3,597.19","3,616.01","3,597.19","37.52M","0.48%"
"11.01.2018","3,595.24","3,613.99","3,617.75","3,588.07","47.52M","-0.40%"
"10.01.2018","3,609.83","3,619.88","3,625.35","3,599.14","55.64M","-0.36%"
"09.01.2018","3,622.87","3,617.48","3,629.73","3,614.16","32.58M","0.18%"
"08.01.2018","3,616.45","3,610.97","3,624.74","3,608.82","29.13M","0.24%"
"05.01.2018","3,607.63","3,570.51","3,608.70","3,570.51","36.51M","1.09%"
"04.01.2018","3,568.88","3,520.84","3,580.47","3,520.84","44.99M","1.68%"
"03.01.2018","3,509.88","3,492.90","3,519.73","3,488.91","34.35M","0.56%"
"02.01.2018","3,490.19","3,506.50","3,508.37","3,469.23","35.38M","-0.39%"
"29.12.2017","3,503.96","3,524.12","3,524.24","3,503.20","27.80M","-0.58%"
"28.12.2017","3,524.31","3,549.45","3,549.75","3,519.85","22.97M","-0.73%"
"27.12.2017","3,550.17","3,553.16","3,568.91","3,541.43","20.51M","-0.09%"
"22.12.2017","3,553.39","3,565.99","3,565.99","3,548.47","25.94M","-0.49%"
"21.12.2017","3,570.78","3,550.84","3,574.96","3,534.22","33.69M","0.51%"
"20.12.2017","3,552.65","3,580.58","3,585.62","3,545.64","30.58M","-0.83%"
"19.12.2017","3,582.22","3,609.18","3,613.57","3,581.95","28.53M","-0.75%"
"18.12.2017","3,609.42","3,568.00","3,613.41","3,568.00","37.54M","1.37%"
"15.12.2017","3,560.53","3,554.37","3,562.66","3,542.85","75.58M","0.12%"
"14.12.2017","3,556.22","3,578.82","3,582.53","3,556.22","43.99M","-0.71%"
"13.12.2017","3,581.75","3,599.92","3,601.89","3,581.75","41.64M","-0.52%"
"12.12.2017","3,600.35","3,584.67","3,600.35","3,568.53","39.41M","0.51%"
"11.12.2017","3,582.21","3,594.70","3,601.22","3,579.18","32.86M","-0.26%"
"08.12.2017","3,591.45","3,577.00","3,612.39","3,577.00","43.54M","0.51%"
"07.12.2017","3,573.13","3,561.99","3,579.52","3,558.50","30.60M","0.32%"
"06.12.2017","3,561.57","3,561.94","3,569.34","3,531.57","33.97M","-0.25%"
"05.12.2017","3,570.57","3,572.78","3,583.08","3,552.34","30.86M","-0.16%"
"04.12.2017","3,576.22","3,536.38","3,585.68","3,536.38","34.55M","1.38%"
"01.12.2017","3,527.55","3,571.63","3,575.29","3,524.36","42.61M","-1.19%"
"30.11.2017","3,569.93","3,593.53","3,614.60","3,569.93","49.27M","-0.56%"
"29.11.2017","3,589.91","3,593.83","3,619.43","3,585.51","39.45M","0.18%"
"28.11.2017","3,583.49","3,565.80","3,587.28","3,559.13","26.21M","0.55%"
"27.11.2017","3,564.02","3,576.18","3,596.79","3,564.02","27.64M","-0.48%"
"24.11.2017","3,581.23","3,571.86","3,601.16","3,568.55","25.48M","0.26%"
"23.11.2017","3,572.07","3,558.22","3,581.01","3,545.57","25.10M","0.26%"
"22.11.2017","3,562.65","3,581.21","3,596.64","3,562.53","31.50M","-0.47%"
"21.11.2017","3,579.32","3,557.27","3,591.53","3,551.40","35.94M","0.50%"
"20.11.2017","3,561.41","3,545.52","3,567.07","3,536.21","30.70M","0.39%"
"17.11.2017","3,547.46","3,564.96","3,572.16","3,541.22","40.47M","-0.49%"
"16.11.2017","3,564.80","3,549.29","3,576.86","3,549.29","34.15M","0.54%"
"15.11.2017","3,545.72","3,554.05","3,554.05","3,519.35","43.16M","-0.30%"
"14.11.2017","3,556.38","3,576.88","3,588.33","3,546.20","32.99M","-0.51%"
"13.11.2017","3,574.52","3,596.70","3,601.45","3,546.32","34.37M","-0.54%"
"10.11.2017","3,593.76","3,614.91","3,620.01","3,591.15","35.86M","-0.52%"
"09.11.2017","3,612.50","3,655.59","3,661.05","3,610.01","38.64M","-1.16%"
"08.11.2017","3,655.04","3,660.71","3,667.69","3,642.10","39.24M","-0.10%"
"07.11.2017","3,658.77","3,684.23","3,695.32","3,656.18","38.24M","-0.64%"
"06.11.2017","3,682.36","3,684.26","3,685.75","3,670.47","32.31M","-0.21%"
"03.11.2017","3,689.96","3,691.57","3,694.03","3,677.39","33.90M","0.03%"
"02.11.2017","3,688.80","3,693.40","3,698.56","3,673.25","35.07M","-0.23%"
"01.11.2017","3,697.40","3,676.99","3,708.82","3,676.99","38.62M","0.64%"
"31.10.2017","3,673.95","3,664.69","3,677.66","3,662.77","31.50M","0.32%"
"30.10.2017","3,662.18","3,653.02","3,668.55","3,653.02","35.18M","0.27%"
"27.10.2017","3,652.23","3,642.79","3,670.00","3,642.79","51.03M","0.41%"
"26.10.2017","3,637.20","3,593.99","3,639.81","3,580.21","61.64M","1.27%"
"25.10.2017","3,591.46","3,609.02","3,622.62","3,585.32","35.04M","-0.53%"
"24.10.2017","3,610.69","3,606.64","3,624.73","3,605.03","33.73M","0.05%"
"23.10.2017","3,608.87","3,606.71","3,625.65","3,597.08","26.54M","0.10%"
"20.10.2017","3,605.09","3,608.75","3,617.52","3,600.05","35.95M","0.08%"
"19.10.2017","3,602.08","3,616.49","3,616.49","3,586.35","36.81M","-0.49%"
"18.10.2017","3,619.65","3,608.02","3,625.87","3,607.21","27.44M","0.33%"
"17.10.2017","3,607.77","3,609.30","3,619.66","3,598.12","29.55M","0.04%"
"16.10.2017","3,606.27","3,607.18","3,613.49","3,600.22","30.70M","0.05%"
"13.10.2017","3,604.55","3,607.09","3,618.35","3,599.51","29.30M","-0.03%"
"12.10.2017","3,605.54","3,608.16","3,608.16","3,595.56","26.68M","-0.05%"
"11.10.2017","3,607.39","3,600.17","3,608.51","3,591.24","41.15M","0.24%"
"10.10.2017","3,598.79","3,607.00","3,609.04","3,589.98","33.72M","-0.32%"
"09.10.2017","3,610.50","3,604.61","3,618.34","3,600.94","27.57M","0.20%"
"06.10.2017","3,603.32","3,614.17","3,614.17","3,595.50","32.36M","-0.28%"
"05.10.2017","3,613.54","3,592.66","3,613.73","3,589.66","40.91M","0.52%"
"04.10.2017","3,594.91","3,606.60","3,608.45","3,584.82","50.61M","-0.30%"
"03.10.2017","3,605.73","3,605.99","3,607.31","3,598.71","20.15M","0.08%"
"02.10.2017","3,602.69","3,590.71","3,602.69","3,588.40","34.63M","0.22%"
"29.09.2017","3,594.85","3,563.61","3,594.85","3,560.73","41.30M","0.88%"
"28.09.2017","3,563.64","3,556.50","3,566.60","3,556.50","34.90M","0.24%"
"27.09.2017","3,555.17","3,538.43","3,563.01","3,538.43","39.10M","0.53%"
"26.09.2017","3,536.38","3,534.89","3,542.88","3,529.19","26.78M","-0.04%"
"25.09.2017","3,537.81","3,537.21","3,546.83","3,530.88","30.03M","-0.10%"
"22.09.2017","3,541.42","3,534.27","3,553.08","3,532.39","31.34M","0.05%"
"21.09.2017","3,539.59","3,531.52","3,546.56","3,531.52","35.79M","0.40%"
"20.09.2017","3,525.55","3,528.17","3,533.66","3,520.72","30.02M","-0.16%"
"19.09.2017","3,531.18","3,524.28","3,531.18","3,520.93","25.99M","0.13%"
"18.09.2017","3,526.74","3,523.60","3,537.22","3,522.59","28.90M","0.32%"
"15.09.2017","3,515.55","3,526.01","3,532.78","3,509.93","81.03M","-0.31%"
"14.09.2017","3,526.48","3,521.03","3,530.28","3,512.01","37.22M","0.09%"
"13.09.2017","3,523.14","3,509.64","3,529.18","3,506.61","37.52M","0.30%"
"12.09.2017","3,512.56","3,498.32","3,520.82","3,498.32","35.24M","0.50%"
"11.09.2017","3,495.19","3,456.77","3,496.70","3,456.77","35.49M","1.38%"
"08.09.2017","3,447.69","3,441.34","3,453.35","3,433.63","32.90M","0.00%"
"07.09.2017","3,447.66","3,437.61","3,467.94","3,437.61","37.58M","0.40%"
"06.09.2017","3,433.80","3,407.94","3,444.48","3,396.69","41.89M","0.38%"
"05.09.2017","3,420.86","3,432.55","3,448.93","3,415.98","28.74M","-0.27%"
"04.09.2017","3,429.98","3,436.36","3,438.06","3,419.06","18.27M","-0.40%"
"01.09.2017","3,443.88","3,425.84","3,454.55","3,425.84","27.36M","0.65%"
"31.08.2017","3,421.47","3,409.62","3,437.82","3,409.62","35.81M","0.52%"
"30.08.2017","3,403.71","3,405.65","3,412.26","3,397.27","24.55M","0.46%"
"29.08.2017","3,388.22","3,411.89","3,411.89","3,363.68","39.98M","-0.96%"
"28.08.2017","3,421.03","3,432.38","3,439.65","3,412.33","17.75M","-0.51%"
"25.08.2017","3,438.55","3,447.52","3,461.62","3,432.77","24.03M","-0.18%"
"24.08.2017","3,444.73","3,443.12","3,460.78","3,443.12","28.08M","0.18%"
"23.08.2017","3,438.63","3,454.83","3,467.78","3,432.05","28.96M","-0.49%"
"22.08.2017","3,455.59","3,432.46","3,459.19","3,432.46","27.65M","0.94%"
"21.08.2017","3,423.53","3,436.84","3,442.24","3,411.06","26.19M","-0.65%"
"18.08.2017","3,446.03","3,441.21","3,448.39","3,420.50","34.53M","-0.46%"
"17.08.2017","3,461.97","3,482.19","3,484.66","3,456.15","34.04M","-0.65%"
"16.08.2017","3,484.57","3,465.63","3,497.29","3,465.63","28.71M","0.65%"
"15.08.2017","3,461.91","3,454.39","3,473.53","3,454.26","24.54M","0.33%"
"14.08.2017","3,450.66","3,420.90","3,460.93","3,420.90","28.84M","1.30%"
"11.08.2017","3,406.34","3,422.30","3,422.30","3,392.87","38.23M","-0.79%"
"10.08.2017","3,433.54","3,466.11","3,466.22","3,424.81","35.66M","-1.01%"
"09.08.2017","3,468.45","3,504.17","3,504.17","3,452.74","42.44M","-1.34%"
"08.08.2017","3,515.63","3,503.99","3,524.94","3,493.03","26.45M","0.28%"
"07.08.2017","3,505.80","3,509.59","3,516.78","3,497.21","22.80M","-0.05%"
"04.08.2017","3,507.41","3,462.55","3,515.54","3,456.27","35.67M","1.18%"
"03.08.2017","3,466.37","3,456.28","3,471.81","3,438.15","32.50M","0.20%"
"02.08.2017","3,459.32","3,478.21","3,481.74","3,451.31","32.61M","-0.52%"
"01.08.2017","3,477.39","3,457.97","3,490.49","3,447.73","42.67M","0.81%"
"31.07.2017","3,449.36","3,464.85","3,479.47","3,447.88","38.74M","-0.53%"
"28.07.2017","3,467.73","3,481.89","3,481.89","3,450.10","42.81M","-0.73%"
"27.07.2017","3,493.14","3,489.36","3,506.85","3,481.25","40.17M","0.06%"
"26.07.2017","3,491.19","3,474.01","3,499.53","3,472.07","31.75M","0.51%"
"25.07.2017","3,473.54","3,454.33","3,494.66","3,454.33","41.85M","0.59%"
"24.07.2017","3,453.17","3,456.94","3,463.74","3,431.19","37.31M","0.04%"
"21.07.2017","3,451.71","3,497.46","3,507.62","3,436.90","50.38M","-1.37%"
"20.07.2017","3,499.49","3,502.01","3,529.99","3,486.32","47.23M","-0.02%"
"19.07.2017","3,500.28","3,483.99","3,503.54","3,478.03","44.67M","0.62%"
"18.07.2017","3,478.68","3,510.75","3,517.82","3,469.62","43.73M","-1.07%"
"17.07.2017","3,516.35","3,528.12","3,531.53","3,505.51","33.10M","-0.27%"
"14.07.2017","3,525.94","3,530.19","3,532.60","3,512.56","36.03M","-0.05%"
"13.07.2017","3,527.83","3,518.01","3,539.48","3,515.39","39.80M","0.36%"
"12.07.2017","3,515.23","3,472.41","3,524.58","3,472.41","38.95M","1.46%"
"11.07.2017","3,464.48","3,479.85","3,494.49","3,460.64","33.88M","-0.39%"
"10.07.2017","3,478.06","3,470.49","3,486.49","3,468.00","32.12M","0.41%"
"07.07.2017","3,463.84","3,461.67","3,464.05","3,451.37","36.41M","0.05%"
"06.07.2017","3,462.06","3,480.52","3,466.45","3,435.29","47.68M","-0.47%"
"05.07.2017","3,478.41","3,477.09","3,488.39","3,468.29","41.30M","-0.03%"
"04.07.2017","3,479.47","3,486.38","3,493.76","3,471.60","30.03M","-0.35%"
"03.07.2017","3,491.81","3,449.75","3,494.63","3,449.75","40.59M","1.45%"
"30.06.2017","3,441.88","3,472.57","3,489.67","3,439.79","51.00M","-0.85%"
"29.06.2017","3,471.33","3,541.99","3,555.37","3,463.99","60.23M","-1.82%"
"28.06.2017","3,535.70","3,530.67","3,543.70","3,498.48","57.27M","-0.07%"
"27.06.2017","3,538.32","3,557.63","3,560.61","3,529.98","48.55M","-0.66%"
"26.06.2017","3,561.76","3,554.28","3,581.43","3,554.28","45.67M","0.51%"
"23.06.2017","3,543.68","3,552.53","3,555.58","3,529.02","29.99M","-0.34%"
"22.06.2017","3,555.76","3,549.76","3,558.36","3,526.52","34.98M","0.04%"
"21.06.2017","3,554.35","3,554.11","3,562.18","3,521.91","42.71M","-0.18%"
"20.06.2017","3,560.66","3,586.02","3,598.06","3,560.66","35.19M","-0.53%"
"19.06.2017","3,579.58","3,565.05","3,591.54","3,565.05","34.69M","1.01%"
"16.06.2017","3,543.88","3,531.06","3,552.81","3,527.99","83.63M","0.52%"
"15.06.2017","3,525.46","3,545.05","3,545.05","3,500.41","59.15M","-0.61%"
"14.06.2017","3,547.15","3,565.13","3,589.23","3,547.15","44.95M","-0.30%"
"13.06.2017","3,557.87","3,548.18","3,567.43","3,548.18","32.40M","0.39%"
"12.06.2017","3,543.95","3,581.22","3,581.22","3,539.75","42.14M","-1.17%"
"09.06.2017","3,586.07","3,566.39","3,597.85","3,561.12","44.79M","0.62%"
"08.06.2017","3,563.88","3,547.73","3,574.00","3,547.67","53.41M","0.42%"
"07.06.2017","3,548.84","3,552.76","3,577.29","3,540.23","52.00M","-0.15%"
"06.06.2017","3,554.18","3,569.59","3,572.10","3,548.16","39.54M","-0.71%"
"05.06.2017","3,579.55","3,591.69","3,592.33","3,575.87","20.45M","-0.34%"
"02.06.2017","3,591.82","3,578.43","3,615.06","3,578.43","41.05M","0.70%"
"01.06.2017","3,567.02","3,556.18","3,575.14","3,554.52","40.50M","0.35%"
"31.05.2017","3,554.59","3,560.52","3,587.48","3,552.33","63.46M","-0.19%"
"30.05.2017","3,561.22","3,558.59","3,569.87","3,547.10","41.25M","-0.50%"
"29.05.2017","3,578.95","3,577.34","3,580.57","3,568.50","24.51M","-0.00%"
"26.05.2017","3,579.02","3,582.62","3,582.62","3,546.88","39.71M","-0.15%"
"25.05.2017","3,584.55","3,594.76","3,603.39","3,572.02","31.05M","-0.06%"
"24.05.2017","3,586.62","3,592.94","3,599.61","3,580.27","31.86M","-0.23%"
"23.05.2017","3,595.03","3,572.53","3,605.91","3,567.77","42.16M","0.52%"
"22.05.2017","3,576.53","3,589.17","3,592.08","3,571.21","40.76M","-0.29%"
"19.05.2017","3,587.01","3,566.01","3,590.43","3,566.01","52.55M","0.70%"
"18.05.2017","3,562.22","3,584.07","3,584.69","3,529.35","66.22M","-0.63%"
"17.05.2017","3,584.83","3,626.25","3,635.53","3,571.77","48.51M","-1.57%"
"16.05.2017","3,641.89","3,641.95","3,648.69","3,631.47","39.13M","0.00%"
"15.05.2017","3,641.88","3,640.38","3,646.64","3,621.08","33.35M","0.12%"
"12.05.2017","3,637.52","3,623.63","3,637.52","3,620.36","41.11M","0.39%"
"11.05.2017","3,623.55","3,649.34","3,650.81","3,607.87","52.42M","-0.61%"
"10.05.2017","3,645.74","3,646.66","3,648.27","3,633.45","44.11M","-0.09%"
"09.05.2017","3,649.08","3,647.16","3,662.66","3,647.16","45.06M","0.19%"
"08.05.2017","3,642.11","3,660.39","3,666.80","3,633.95","48.36M","-0.46%"
"05.05.2017","3,658.79","3,620.67","3,658.79","3,609.53","60.29M","0.85%"
"04.05.2017","3,627.88","3,591.79","3,627.88","3,590.24","54.42M","1.16%"
"03.05.2017","3,586.25","3,577.34","3,586.25","3,571.17","33.37M","0.22%"
"02.05.2017","3,578.21","3,564.37","3,578.36","3,559.34","39.47M","0.52%"
"01.05.2017","3,559.59","3,559.59","3,559.59","3,559.59","-","0.00%"
"28.04.2017","3,559.59","3,556.44","3,571.63","3,553.81","48.72M","-0.10%"
"27.04.2017","3,563.29","3,573.02","3,573.02","3,555.57","48.86M","-0.43%"
"26.04.2017","3,578.71","3,582.98","3,582.98","3,569.19","46.25M","-0.12%"
"25.04.2017","3,583.16","3,581.36","3,593.13","3,573.65","50.88M","0.16%"
"24.04.2017","3,577.38","3,480.62","3,579.45","3,480.62","112.94M","3.99%"
"21.04.2017","3,440.27","3,440.71","3,456.11","3,419.76","62.44M","0.01%"
"20.04.2017","3,440.03","3,417.48","3,449.49","3,408.40","46.35M","0.56%"
"19.04.2017","3,420.99","3,408.42","3,426.08","3,407.33","45.45M","0.33%"
"18.04.2017","3,409.78","3,454.74","3,460.94","3,409.78","44.36M","-1.12%"
"13.04.2017","3,448.26","3,463.50","3,463.50","3,442.19","39.54M","-0.58%"
"12.04.2017","3,468.51","3,473.21","3,497.72","3,462.80","37.60M","-0.04%"
"11.04.2017","3,470.04","3,467.10","3,485.50","3,446.84","40.64M","-0.30%"
"10.04.2017","3,480.44","3,494.24","3,494.88","3,474.12","30.35M","-0.44%"
"07.04.2017","3,495.80","3,482.84","3,495.80","3,470.92","33.98M","0.18%"
"06.04.2017","3,489.57","3,464.18","3,493.33","3,446.15","36.91M","0.49%"
"05.04.2017","3,472.58","3,484.54","3,494.26","3,469.88","40.30M","-0.26%"
"04.04.2017","3,481.66","3,472.54","3,481.66","3,462.46","41.62M","0.25%"
"03.04.2017","3,472.94","3,504.26","3,508.11","3,472.70","42.68M","-0.80%"
"31.03.2017","3,500.93","3,480.10","3,500.93","3,466.85","46.22M","0.56%"
"30.03.2017","3,481.58","3,475.84","3,481.81","3,463.17","32.29M","0.18%"
